Fixed in,Bug Report,CVE ID,Advisory Impact,Announced,Description,NVD Publish Date,CWE,CVSS2 Severity,Affected Versions
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1149542,CVE-2015-2710,Critical,"May 12, 2015","Using the Address Sanitizer tool, security researcher <strong>Atte
Kettunen</strong> found a buffer overflow during the rendering of SVG format
graphics when combined with specific CSS properties on a page. This results in a
potentially exploitable crash.
",05/14/2015,CWE-119,6.8 MEDIUM,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1080995,CVE-2015-0797,High,"May 12, 2015","Security researcher <strong>Aki Helin</strong> used the Address Sanitizer
tool to find a buffer overflow during video playback on Linux systems. This was
due to a problem in older versions of the Gstreamer plugin during the parsing of
H.264 formatted video. This issue could be used to induce a possibly exploitable
crash.
",05/14/2015,CWE-noinfo,6.8 MEDIUM,<38.0
firefox38,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=1152177,1143299,1151139,
1120655",CVE-2015-2708,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1152177,CVE-2015-2708,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1143299,CVE-2015-2708,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1151139,CVE-2015-2708,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1120655,CVE-2015-2708,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=1111251,1143194,1117977,
1155474,1146101,1153688,1128064,1149526,1135066",CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1111251,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1143194,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1117977,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1155474,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1146101,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1153688,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1128064,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1149526,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox38,https://bugzilla.mozilla.org/show_bug.cgi?id=1135066,CVE-2015-2709,Critical,"May 12, 2015","Mozilla developers and community identified and fixed several memory safety
bugs in the browser engine used in Firefox and other Mozilla-based products.
Some of these bugs showed evidence of memory corruption under certain
circumstances, and we presume that with enough effort at least some of these
could be exploited to run arbitrary code.",05/14/2015,CWE-noinfo,7.5 HIGH,<=37.0.2
firefox37.0.2,https://bugzilla.mozilla.org/show_bug.cgi?id=1141081,CVE-2015-2706,High,"April 20, 2015","Mozilla developer <strong>Robert Kaiser</strong> (Kairo) reported that a race
condition when initialization of a plugin fails led to a potentially exploitable
use-after-free vulnerability.
",04/27/2015,CWE-362,6.8 MEDIUM,<=37.0.1
firefox37.0.1,https://bugzilla.mozilla.org/show_bug.cgi?id=1148328,CVE-2015-0799,Critical,"April  3, 2015","Security researcher <strong>Muneaki Nishimura</strong> discovered a flaw in
the Mozilla's <a
href=""https://tools.ietf.org/html/draft-ietf-httpbis-alt-svc-04"">HTTP
Alternative Services</a> implementation. If an <code>Alt-Svc</code> header is
specified in the HTTP/2 response, SSL certificate verification can be bypassed
for the specified alternate server. As a result of this, warnings of invalid SSL
certificates will not be displayed and an attacker could potentially impersonate
another site through a man-in-the-middle (MTIM), replacing the original
certificate with their own.",04/08/2015,CWE-20,4.3 MEDIUM,<=37.0
firefox37.0.1,https://bugzilla.mozilla.org/show_bug.cgi?id=1147597,CVE-2015-0798,High,"April  3, 2015","Security researcher <strong>Armin Razmdjou</strong> reported a flaw in
<code>Reader mode</code> on Firefox for Android. Reader mode reformats web
content for easy readability and operates as unprivileged content that is the
equivalent of the formatted content. When Reader mode is unable to process
content, it displays the original web pages. Since it is unprivileged, there are
no restrictions on pages linking to or framing Reader mode content. The reported
flaw is that privileged URLs can be passed to Reader mode and bypass the normal
restrictions that prevent web pages from obtaining references to privileged
contexts. If this issue was combined with another flaw that allowed for a
violation of the same-origin policy, then the resulting combination could lead
to arbitrary code execution.
",04/08/2015,CWE-264,5.0 MEDIUM,<=37.0
firefox37,https://bugzilla.mozilla.org/show_bug.cgi?id=1124898,CVE-2015-0802,Moderate,"March 31, 2015","Mozilla developer <strong>Bobby Holley</strong> reported that windows created
to hold privileged UI content retained access to privileged internal methods if
later navigated to unprivileged content. If a separate flaw was found that
allowed for web content to reference these privileged windows, an attacker could
use this reference to navigate them to their own content allowing for an
escalation of privilege and arbitrary code execution. On its own, this flaw does
not allow for privilege escalation by web content.
",04/01/2015,CWE-264,5.0 MEDIUM,<=36.0.4
firefox37,https://bugzilla.mozilla.org/show_bug.cgi?id=1110212,CVE-2015-0800,Low,"March 31, 2015","Mozilla developer <strong>Daniel Stenberg</strong> reported that the DNS
resolver in Firefox for Android uses an insufficiently random algorithm when
generating random numbers for the unique identifier. This was derived from an
old version of the <code>Bionic</code> libc library and suffered from
insufficient randomness in the pseudo-random number generator (PRNG) as <a
href=""http://blog.watchfire.com/files/androiddnsweakprng.pdf"">described by Roee
Hay and Roi Saltzman.</a>
",04/01/2015,CWE-200,5.0 MEDIUM,<=36.0.4
